Date,Route,Price
2023-11-25 14:00:00,Shanghai-Rotterdam,1417.07
2023-11-25 15:00:00,Shanghai-Rotterdam,1419.26
2023-11-25 16:00:00,Shanghai-Rotterdam,1411.36
2023-11-25 17:00:00,Shanghai-Rotterdam,1418.96
2023-11-25 18:00:00,Shanghai-Rotterdam,1418.64
2023-11-25 19:00:00,Shanghai-Rotterdam,1415.63
2023-11-25 20:00:00,Shanghai-Rotterdam,1424.65
2023-11-25 21:00:00,Shanghai-Rotterdam,1414.78
2023-11-25 22:00:00,Shanghai-Rotterdam,1420.55
2023-11-25 23:00:00,Shanghai-Rotterdam,1419.18
2023-11-26 00:00:00,Shanghai-Rotterdam,1423.73
2023-11-26 01:00:00,Shanghai-Rotterdam,1435.45
2023-11-26 02:00:00,Shanghai-Rotterdam,1427.37
2023-11-26 03:00:00,Shanghai-Rotterdam,1422.83
2023-11-26 04:00:00,Shanghai-Rotterdam,1424.76
2023-11-26 05:00:00,Shanghai-Rotterdam,1426.1
2023-11-26 06:00:00,Shanghai-Rotterdam,1423.75
2023-11-26 07:00:00,Shanghai-Rotterdam,1418.5
2023-11-26 08:00:00,Shanghai-Rotterdam,1421.4
2023-11-26 09:00:00,Shanghai-Rotterdam,1421.91
2023-11-26 10:00:00,Shanghai-Rotterdam,1421.0
2023-11-26 11:00:00,Shanghai-Rotterdam,1418.98
2023-11-26 12:00:00,Shanghai-Rotterdam,1425.24
2023-11-26 13:00:00,Shanghai-Rotterdam,1429.18
2023-11-26 14:00:00,Shanghai-Rotterdam,1425.84
2023-11-26 15:00:00,Shanghai-Rotterdam,1425.15
2023-11-26 16:00:00,Shanghai-Rotterdam,1421.93
2023-11-26 17:00:00,Shanghai-Rotterdam,1426.55
2023-11-26 18:00:00,Shanghai-Rotterdam,1422.89
2023-11-26 19:00:00,Shanghai-Rotterdam,1421.3
2023-11-26 20:00:00,Shanghai-Rotterdam,1425.58
2023-11-26 21:00:00,Shanghai-Rotterdam,1424.54
2023-11-26 22:00:00,Shanghai-Rotterdam,1434.4
2023-11-26 23:00:00,Shanghai-Rotterdam,1429.91
2023-11-27 00:00:00,Shanghai-Rotterdam,1424.37
2023-11-27 01:00:00,Shanghai-Rotterdam,1426.76
2023-11-27 02:00:00,Shanghai-Rotterdam,1435.55
2023-11-27 03:00:00,Shanghai-Rotterdam,1428.84
2023-11-27 04:00:00,Shanghai-Rotterdam,1430.86
2023-11-27 05:00:00,Shanghai-Rotterdam,1431.28
2023-11-27 06:00:00,Shanghai-Rotterdam,1428.11
2023-11-27 07:00:00,Shanghai-Rotterdam,1436.28
2023-11-27 08:00:00,Shanghai-Rotterdam,1434.13
2023-11-27 09:00:00,Shanghai-Rotterdam,1434.74
2023-11-27 10:00:00,Shanghai-Rotterdam,1428.39
2023-11-27 11:00:00,Shanghai-Rotterdam,1430.78
2023-11-27 12:00:00,Shanghai-Rotterdam,1429.57
2023-11-27 13:00:00,Shanghai-Rotterdam,1434.32
2023-11-27 14:00:00,Shanghai-Rotterdam,1438.95
2023-11-27 15:00:00,Shanghai-Rotterdam,1436.51
2023-11-27 16:00:00,Shanghai-Rotterdam,1441.02
2023-11-27 17:00:00,Shanghai-Rotterdam,1435.22
2023-11-27 18:00:00,Shanghai-Rotterdam,1430.24
2023-11-27 19:00:00,Shanghai-Rotterdam,1435.93
2023-11-27 20:00:00,Shanghai-Rotterdam,1440.38
2023-11-27 21:00:00,Shanghai-Rotterdam,1430.4
2023-11-27 22:00:00,Shanghai-Rotterdam,1433.71
2023-11-27 23:00:00,Shanghai-Rotterdam,1430.91
2023-11-28 00:00:00,Shanghai-Rotterdam,1434.78
2023-11-28 01:00:00,Shanghai-Rotterdam,1434.2
2023-11-28 02:00:00,Shanghai-Rotterdam,1438.74
2023-11-28 03:00:00,Shanghai-Rotterdam,1441.41
2023-11-28 04:00:00,Shanghai-Rotterdam,1443.25
2023-11-28 05:00:00,Shanghai-Rotterdam,1441.98
2023-11-28 06:00:00,Shanghai-Rotterdam,1433.43
2023-11-28 07:00:00,Shanghai-Rotterdam,1431.38
2023-11-28 08:00:00,Shanghai-Rotterdam,1438.1
2023-11-28 09:00:00,Shanghai-Rotterdam,1442.14
2023-11-28 10:00:00,Shanghai-Rotterdam,1445.66
2023-11-28 11:00:00,Shanghai-Rotterdam,1434.98
2023-11-28 12:00:00,Shanghai-Rotterdam,1433.95
2023-11-28 13:00:00,Shanghai-Rotterdam,1445.43
2023-11-28 14:00:00,Shanghai-Rotterdam,1439.13
2023-11-28 15:00:00,Shanghai-Rotterdam,1443.01
2023-11-28 16:00:00,Shanghai-Rotterdam,1436.04
2023-11-28 17:00:00,Shanghai-Rotterdam,1440.72
2023-11-28 18:00:00,Shanghai-Rotterdam,1440.01
2023-11-28 19:00:00,Shanghai-Rotterdam,1444.4
2023-11-28 20:00:00,Shanghai-Rotterdam,1441.09
2023-11-28 21:00:00,Shanghai-Rotterdam,1439.2
2023-11-28 22:00:00,Shanghai-Rotterdam,1438.52
2023-11-28 23:00:00,Shanghai-Rotterdam,1444.52
2023-11-29 00:00:00,Shanghai-Rotterdam,1437.76
2023-11-29 01:00:00,Shanghai-Rotterdam,1441.12
2023-11-29 02:00:00,Shanghai-Rotterdam,1443.46
2023-11-29 03:00:00,Shanghai-Rotterdam,1443.2
2023-11-29 04:00:00,Shanghai-Rotterdam,1446.88
2023-11-29 05:00:00,Shanghai-Rotterdam,1446.13
2023-11-29 06:00:00,Shanghai-Rotterdam,1448.6
2023-11-29 07:00:00,Shanghai-Rotterdam,1443.25
2023-11-29 08:00:00,Shanghai-Rotterdam,1442.63
2023-11-29 09:00:00,Shanghai-Rotterdam,1437.03
2023-11-29 10:00:00,Shanghai-Rotterdam,1436.98
2023-11-29 11:00:00,Shanghai-Rotterdam,1440.85
2023-11-29 12:00:00,Shanghai-Rotterdam,1448.52
2023-11-29 13:00:00,Shanghai-Rotterdam,1451.65
2023-11-29 14:00:00,Shanghai-Rotterdam,1446.32
2023-11-29 15:00:00,Shanghai-Rotterdam,1444.83
2023-11-29 16:00:00,Shanghai-Rotterdam,1447.72
2023-11-29 17:00:00,Shanghai-Rotterdam,1453.37
2023-11-29 18:00:00,Shanghai-Rotterdam,1449.77
2023-11-29 19:00:00,Shanghai-Rotterdam,1442.79
2023-11-29 20:00:00,Shanghai-Rotterdam,1439.92
2023-11-29 21:00:00,Shanghai-Rotterdam,1452.81
2023-11-29 22:00:00,Shanghai-Rotterdam,1441.36
2023-11-29 23:00:00,Shanghai-Rotterdam,1441.57
2023-11-30 00:00:00,Shanghai-Rotterdam,1454.31
2023-11-30 01:00:00,Shanghai-Rotterdam,1449.69
2023-11-30 02:00:00,Shanghai-Rotterdam,1460.77
2023-11-30 03:00:00,Shanghai-Rotterdam,1452.17
2023-11-30 04:00:00,Shanghai-Rotterdam,1451.81
2023-11-30 05:00:00,Shanghai-Rotterdam,1451.51
2023-11-30 06:00:00,Shanghai-Rotterdam,1456.02
2023-11-30 07:00:00,Shanghai-Rotterdam,1463.94
2023-11-30 08:00:00,Shanghai-Rotterdam,1454.53
2023-11-30 09:00:00,Shanghai-Rotterdam,1461.54
2023-11-30 10:00:00,Shanghai-Rotterdam,1461.15
2023-11-30 11:00:00,Shanghai-Rotterdam,1464.43
2023-11-30 12:00:00,Shanghai-Rotterdam,1465.57
2023-11-30 13:00:00,Shanghai-Rotterdam,1477.46
2023-11-30 14:00:00,Shanghai-Rotterdam,1469.67
2023-11-30 15:00:00,Shanghai-Rotterdam,1457.98
2023-11-30 16:00:00,Shanghai-Rotterdam,1456.19
2023-11-30 17:00:00,Shanghai-Rotterdam,1467.27
2023-11-30 18:00:00,Shanghai-Rotterdam,1475.34
2023-11-30 19:00:00,Shanghai-Rotterdam,1474.71
2023-11-30 20:00:00,Shanghai-Rotterdam,1475.71
2023-11-30 21:00:00,Shanghai-Rotterdam,1478.29
2023-11-30 22:00:00,Shanghai-Rotterdam,1472.56
2023-11-30 23:00:00,Shanghai-Rotterdam,1487.98
2023-12-01 00:00:00,Shanghai-Rotterdam,1477.1
2023-12-01 01:00:00,Shanghai-Rotterdam,1482.12
2023-12-01 02:00:00,Shanghai-Rotterdam,1482.38
2023-12-01 03:00:00,Shanghai-Rotterdam,1480.87
2023-12-01 04:00:00,Shanghai-Rotterdam,1481.43
2023-12-01 05:00:00,Shanghai-Rotterdam,1481.91
2023-12-01 06:00:00,Shanghai-Rotterdam,1490.21
2023-12-01 07:00:00,Shanghai-Rotterdam,1487.25
2023-12-01 08:00:00,Shanghai-Rotterdam,1495.89
2023-12-01 09:00:00,Shanghai-Rotterdam,1487.84
2023-12-01 10:00:00,Shanghai-Rotterdam,1489.94
2023-12-01 11:00:00,Shanghai-Rotterdam,1492.45
2023-12-01 12:00:00,Shanghai-Rotterdam,1502.73
2023-12-01 13:00:00,Shanghai-Rotterdam,1494.26
2023-12-01 14:00:00,Shanghai-Rotterdam,1488.66
2023-12-01 15:00:00,Shanghai-Rotterdam,1493.74
2023-12-01 16:00:00,Shanghai-Rotterdam,1505.85
2023-12-01 17:00:00,Shanghai-Rotterdam,1493.13
2023-12-01 18:00:00,Shanghai-Rotterdam,1505.43
2023-12-01 19:00:00,Shanghai-Rotterdam,1508.54
2023-12-01 20:00:00,Shanghai-Rotterdam,1503.39
2023-12-01 21:00:00,Shanghai-Rotterdam,1496.3
2023-12-01 22:00:00,Shanghai-Rotterdam,1508.77
2023-12-01 23:00:00,Shanghai-Rotterdam,1507.31
2023-12-02 00:00:00,Shanghai-Rotterdam,1506.12
2023-12-02 01:00:00,Shanghai-Rotterdam,1506.77
2023-12-02 02:00:00,Shanghai-Rotterdam,1515.36
2023-12-02 03:00:00,Shanghai-Rotterdam,1520.1
2023-12-02 04:00:00,Shanghai-Rotterdam,1510.01
2023-12-02 05:00:00,Shanghai-Rotterdam,1516.45
2023-12-02 06:00:00,Shanghai-Rotterdam,1514.99
2023-12-02 07:00:00,Shanghai-Rotterdam,1515.48
2023-12-02 08:00:00,Shanghai-Rotterdam,1513.06
2023-12-02 09:00:00,Shanghai-Rotterdam,1517.56
2023-12-02 10:00:00,Shanghai-Rotterdam,1522.83
2023-12-02 11:00:00,Shanghai-Rotterdam,1516.16
2023-12-02 12:00:00,Shanghai-Rotterdam,1521.39
2023-12-02 13:00:00,Shanghai-Rotterdam,1526.08
2023-12-02 14:00:00,Shanghai-Rotterdam,1521.41
2023-12-02 15:00:00,Shanghai-Rotterdam,1533.29
2023-12-02 16:00:00,Shanghai-Rotterdam,1526.44
2023-12-02 17:00:00,Shanghai-Rotterdam,1523.9
2023-12-02 18:00:00,Shanghai-Rotterdam,1535.74
2023-12-02 19:00:00,Shanghai-Rotterdam,1525.74
2023-12-02 20:00:00,Shanghai-Rotterdam,1544.54
2023-12-02 21:00:00,Shanghai-Rotterdam,1535.24
2023-12-02 22:00:00,Shanghai-Rotterdam,1538.06
2023-12-02 23:00:00,Shanghai-Rotterdam,1539.49
2023-12-03 00:00:00,Shanghai-Rotterdam,1545.21
2023-12-03 01:00:00,Shanghai-Rotterdam,1536.55
2023-12-03 02:00:00,Shanghai-Rotterdam,1544.61
2023-12-03 03:00:00,Shanghai-Rotterdam,1545.78
2023-12-03 04:00:00,Shanghai-Rotterdam,1546.36
2023-12-03 05:00:00,Shanghai-Rotterdam,1536.81
2023-12-03 06:00:00,Shanghai-Rotterdam,1554.07
2023-12-03 07:00:00,Shanghai-Rotterdam,1542.64
2023-12-03 08:00:00,Shanghai-Rotterdam,1543.06
2023-12-03 09:00:00,Shanghai-Rotterdam,1554.69
2023-12-03 10:00:00,Shanghai-Rotterdam,1557.1
2023-12-03 11:00:00,Shanghai-Rotterdam,1554.96
2023-12-03 12:00:00,Shanghai-Rotterdam,1553.41
2023-12-03 13:00:00,Shanghai-Rotterdam,1540.59
2023-12-03 14:00:00,Shanghai-Rotterdam,1552.22
2023-12-03 15:00:00,Shanghai-Rotterdam,1565.1
2023-12-03 16:00:00,Shanghai-Rotterdam,1557.24
2023-12-03 17:00:00,Shanghai-Rotterdam,1561.53
2023-12-03 18:00:00,Shanghai-Rotterdam,1557.92
2023-12-03 19:00:00,Shanghai-Rotterdam,1564.49
2023-12-03 20:00:00,Shanghai-Rotterdam,1568.25
2023-12-03 21:00:00,Shanghai-Rotterdam,1559.03
2023-12-03 22:00:00,Shanghai-Rotterdam,1571.65
2023-12-03 23:00:00,Shanghai-Rotterdam,1558.44
2023-12-04 00:00:00,Shanghai-Rotterdam,1571.63
2023-12-04 01:00:00,Shanghai-Rotterdam,1573.67
2023-12-04 02:00:00,Shanghai-Rotterdam,1573.62
2023-12-04 03:00:00,Shanghai-Rotterdam,1577.17
2023-12-04 04:00:00,Shanghai-Rotterdam,1584.8
2023-12-04 05:00:00,Shanghai-Rotterdam,1572.23
2023-12-04 06:00:00,Shanghai-Rotterdam,1574.19
2023-12-04 07:00:00,Shanghai-Rotterdam,1583.9
2023-12-04 08:00:00,Shanghai-Rotterdam,1575.33
2023-12-04 09:00:00,Shanghai-Rotterdam,1579.87
2023-12-04 10:00:00,Shanghai-Rotterdam,1583.05
2023-12-04 11:00:00,Shanghai-Rotterdam,1579.16
2023-12-04 12:00:00,Shanghai-Rotterdam,1580.14
2023-12-04 13:00:00,Shanghai-Rotterdam,1589.4
2023-12-04 14:00:00,Shanghai-Rotterdam,1582.78
2023-12-04 15:00:00,Shanghai-Rotterdam,1591.96
2023-12-04 16:00:00,Shanghai-Rotterdam,1596.3
2023-12-04 17:00:00,Shanghai-Rotterdam,1598.38
2023-12-04 18:00:00,Shanghai-Rotterdam,1594.48
2023-12-04 19:00:00,Shanghai-Rotterdam,1584.36
2023-12-04 20:00:00,Shanghai-Rotterdam,1603.06
2023-12-04 21:00:00,Shanghai-Rotterdam,1591.39
2023-12-04 22:00:00,Shanghai-Rotterdam,1589.71
2023-12-04 23:00:00,Shanghai-Rotterdam,1601.46
2023-12-05 00:00:00,Shanghai-Rotterdam,1605.17
2023-12-05 01:00:00,Shanghai-Rotterdam,1604.55
2023-12-05 02:00:00,Shanghai-Rotterdam,1600.97
2023-12-05 03:00:00,Shanghai-Rotterdam,1600.68
2023-12-05 04:00:00,Shanghai-Rotterdam,1599.65
2023-12-05 05:00:00,Shanghai-Rotterdam,1597.67
2023-12-05 06:00:00,Shanghai-Rotterdam,1604.35
2023-12-05 07:00:00,Shanghai-Rotterdam,1603.71
2023-12-05 08:00:00,Shanghai-Rotterdam,1616.23
2023-12-05 09:00:00,Shanghai-Rotterdam,1609.76
2023-12-05 10:00:00,Shanghai-Rotterdam,1616.67
2023-12-05 11:00:00,Shanghai-Rotterdam,1614.31
2023-12-05 12:00:00,Shanghai-Rotterdam,1613.65
2023-12-05 13:00:00,Shanghai-Rotterdam,1608.62
2023-12-05 14:00:00,Shanghai-Rotterdam,1616.34
2023-12-05 15:00:00,Shanghai-Rotterdam,1612.12
2023-12-05 16:00:00,Shanghai-Rotterdam,1625.45
2023-12-05 17:00:00,Shanghai-Rotterdam,1623.09
2023-12-05 18:00:00,Shanghai-Rotterdam,1621.77
2023-12-05 19:00:00,Shanghai-Rotterdam,1626.77
2023-12-05 20:00:00,Shanghai-Rotterdam,1623.6
2023-12-05 21:00:00,Shanghai-Rotterdam,1634.41
2023-12-05 22:00:00,Shanghai-Rotterdam,1626.1
2023-12-05 23:00:00,Shanghai-Rotterdam,1620.81
2023-12-06 00:00:00,Shanghai-Rotterdam,1629.95
2023-12-06 01:00:00,Shanghai-Rotterdam,1627.81
2023-12-06 02:00:00,Shanghai-Rotterdam,1624.54
2023-12-06 03:00:00,Shanghai-Rotterdam,1637.97
2023-12-06 04:00:00,Shanghai-Rotterdam,1624.21
2023-12-06 05:00:00,Shanghai-Rotterdam,1640.27
2023-12-06 06:00:00,Shanghai-Rotterdam,1626.41
2023-12-06 07:00:00,Shanghai-Rotterdam,1645.4
2023-12-06 08:00:00,Shanghai-Rotterdam,1646.61
2023-12-06 09:00:00,Shanghai-Rotterdam,1635.26
2023-12-06 10:00:00,Shanghai-Rotterdam,1644.77
2023-12-06 11:00:00,Shanghai-Rotterdam,1637.26
2023-12-06 12:00:00,Shanghai-Rotterdam,1655.91
2023-12-06 13:00:00,Shanghai-Rotterdam,1646.51
2023-12-06 14:00:00,Shanghai-Rotterdam,1635.12
2023-12-06 15:00:00,Shanghai-Rotterdam,1643.04
2023-12-06 16:00:00,Shanghai-Rotterdam,1640.49
2023-12-06 17:00:00,Shanghai-Rotterdam,1645.0
2023-12-06 18:00:00,Shanghai-Rotterdam,1655.45
2023-12-06 19:00:00,Shanghai-Rotterdam,1648.79
2023-12-06 20:00:00,Shanghai-Rotterdam,1656.43
2023-12-06 21:00:00,Shanghai-Rotterdam,1661.01
2023-12-06 22:00:00,Shanghai-Rotterdam,1655.18
2023-12-06 23:00:00,Shanghai-Rotterdam,1653.86
2023-12-07 00:00:00,Shanghai-Rotterdam,1658.88
2023-12-07 01:00:00,Shanghai-Rotterdam,1664.57
2023-12-07 02:00:00,Shanghai-Rotterdam,1675.92
2023-12-07 03:00:00,Shanghai-Rotterdam,1678.68
2023-12-07 04:00:00,Shanghai-Rotterdam,1681.03
2023-12-07 05:00:00,Shanghai-Rotterdam,1690.33
2023-12-07 06:00:00,Shanghai-Rotterdam,1697.21
2023-12-07 07:00:00,Shanghai-Rotterdam,1698.36
2023-12-07 08:00:00,Shanghai-Rotterdam,1696.87
2023-12-07 09:00:00,Shanghai-Rotterdam,1701.66
2023-12-07 10:00:00,Shanghai-Rotterdam,1709.57
2023-12-07 11:00:00,Shanghai-Rotterdam,1711.0
2023-12-07 12:00:00,Shanghai-Rotterdam,1716.13
2023-12-07 13:00:00,Shanghai-Rotterdam,1725.81
2023-12-07 14:00:00,Shanghai-Rotterdam,1734.15
2023-12-07 15:00:00,Shanghai-Rotterdam,1727.77
2023-12-07 16:00:00,Shanghai-Rotterdam,1734.33
2023-12-07 17:00:00,Shanghai-Rotterdam,1738.04
2023-12-07 18:00:00,Shanghai-Rotterdam,1748.68
2023-12-07 19:00:00,Shanghai-Rotterdam,1755.49
2023-12-07 20:00:00,Shanghai-Rotterdam,1764.28
2023-12-07 21:00:00,Shanghai-Rotterdam,1760.46
2023-12-07 22:00:00,Shanghai-Rotterdam,1766.75
2023-12-07 23:00:00,Shanghai-Rotterdam,1765.02
2023-12-08 00:00:00,Shanghai-Rotterdam,1777.74
2023-12-08 01:00:00,Shanghai-Rotterdam,1788.23
2023-12-08 02:00:00,Shanghai-Rotterdam,1788.75
2023-12-08 03:00:00,Shanghai-Rotterdam,1798.14
2023-12-08 04:00:00,Shanghai-Rotterdam,1809.16
2023-12-08 05:00:00,Shanghai-Rotterdam,1800.28
2023-12-08 06:00:00,Shanghai-Rotterdam,1821.38
2023-12-08 07:00:00,Shanghai-Rotterdam,1819.94
2023-12-08 08:00:00,Shanghai-Rotterdam,1819.57
2023-12-08 09:00:00,Shanghai-Rotterdam,1828.61
2023-12-08 10:00:00,Shanghai-Rotterdam,1834.47
2023-12-08 11:00:00,Shanghai-Rotterdam,1831.46
2023-12-08 12:00:00,Shanghai-Rotterdam,1842.58
2023-12-08 13:00:00,Shanghai-Rotterdam,1843.38
2023-12-08 14:00:00,Shanghai-Rotterdam,1838.23
2023-12-08 15:00:00,Shanghai-Rotterdam,1848.08
2023-12-08 16:00:00,Shanghai-Rotterdam,1850.55
2023-12-08 17:00:00,Shanghai-Rotterdam,1863.33
2023-12-08 18:00:00,Shanghai-Rotterdam,1866.4
2023-12-08 19:00:00,Shanghai-Rotterdam,1876.34
2023-12-08 20:00:00,Shanghai-Rotterdam,1876.66
2023-12-08 21:00:00,Shanghai-Rotterdam,1885.88
2023-12-08 22:00:00,Shanghai-Rotterdam,1893.96
2023-12-08 23:00:00,Shanghai-Rotterdam,1893.34
2023-12-09 00:00:00,Shanghai-Rotterdam,1903.07
2023-12-09 01:00:00,Shanghai-Rotterdam,1901.11
2023-12-09 02:00:00,Shanghai-Rotterdam,1915.25
2023-12-09 03:00:00,Shanghai-Rotterdam,1911.04
2023-12-09 04:00:00,Shanghai-Rotterdam,1918.73
2023-12-09 05:00:00,Shanghai-Rotterdam,1928.59
2023-12-09 06:00:00,Shanghai-Rotterdam,1925.97
2023-12-09 07:00:00,Shanghai-Rotterdam,1931.98
2023-12-09 08:00:00,Shanghai-Rotterdam,1936.87
2023-12-09 09:00:00,Shanghai-Rotterdam,1946.08
2023-12-09 10:00:00,Shanghai-Rotterdam,1961.22
2023-12-09 11:00:00,Shanghai-Rotterdam,1960.2
2023-12-09 12:00:00,Shanghai-Rotterdam,1958.19
2023-12-09 13:00:00,Shanghai-Rotterdam,1962.68
2023-12-09 14:00:00,Shanghai-Rotterdam,1964.44
2023-12-09 15:00:00,Shanghai-Rotterdam,1979.52
2023-12-09 16:00:00,Shanghai-Rotterdam,1979.23
2023-12-09 17:00:00,Shanghai-Rotterdam,1982.38
2023-12-09 18:00:00,Shanghai-Rotterdam,1987.98
2023-12-09 19:00:00,Shanghai-Rotterdam,1994.09
2023-12-09 20:00:00,Shanghai-Rotterdam,1997.8
2023-12-09 21:00:00,Shanghai-Rotterdam,2000.13
2023-12-09 22:00:00,Shanghai-Rotterdam,2003.73
2023-12-09 23:00:00,Shanghai-Rotterdam,2016.32
2023-12-10 00:00:00,Shanghai-Rotterdam,2032.43
2023-12-10 01:00:00,Shanghai-Rotterdam,2027.63
2023-12-10 02:00:00,Shanghai-Rotterdam,2025.47
2023-12-10 03:00:00,Shanghai-Rotterdam,2035.98
2023-12-10 04:00:00,Shanghai-Rotterdam,2035.78
2023-12-10 05:00:00,Shanghai-Rotterdam,2038.41
2023-12-10 06:00:00,Shanghai-Rotterdam,2049.6
2023-12-10 07:00:00,Shanghai-Rotterdam,2056.75
2023-12-10 08:00:00,Shanghai-Rotterdam,2060.93
2023-12-10 09:00:00,Shanghai-Rotterdam,2054.63
2023-12-10 10:00:00,Shanghai-Rotterdam,2069.74
2023-12-10 11:00:00,Shanghai-Rotterdam,2074.93
2023-12-10 12:00:00,Shanghai-Rotterdam,2090.51
2023-12-10 13:00:00,Shanghai-Rotterdam,2080.17
2023-12-10 14:00:00,Shanghai-Rotterdam,2083.23
2023-12-10 15:00:00,Shanghai-Rotterdam,2092.04
2023-12-10 16:00:00,Shanghai-Rotterdam,2101.14
2023-12-10 17:00:00,Shanghai-Rotterdam,2106.22
2023-12-10 18:00:00,Shanghai-Rotterdam,2109.21
2023-12-10 19:00:00,Shanghai-Rotterdam,2109.44
2023-12-10 20:00:00,Shanghai-Rotterdam,2122.14
2023-12-10 21:00:00,Shanghai-Rotterdam,2131.56
2023-12-10 22:00:00,Shanghai-Rotterdam,2129.0
2023-12-10 23:00:00,Shanghai-Rotterdam,2138.62
2023-12-11 00:00:00,Shanghai-Rotterdam,2129.16
2023-12-11 01:00:00,Shanghai-Rotterdam,2142.27
2023-12-11 02:00:00,Shanghai-Rotterdam,2150.94
2023-12-11 03:00:00,Shanghai-Rotterdam,2152.99
2023-12-11 04:00:00,Shanghai-Rotterdam,2155.32
2023-12-11 05:00:00,Shanghai-Rotterdam,2167.14
2023-12-11 06:00:00,Shanghai-Rotterdam,2174.37
2023-12-11 07:00:00,Shanghai-Rotterdam,2173.38
2023-12-11 08:00:00,Shanghai-Rotterdam,2175.54
2023-12-11 09:00:00,Shanghai-Rotterdam,2180.24
2023-12-11 10:00:00,Shanghai-Rotterdam,2197.76
2023-12-11 11:00:00,Shanghai-Rotterdam,2190.97
2023-12-11 12:00:00,Shanghai-Rotterdam,2207.07
2023-12-11 13:00:00,Shanghai-Rotterdam,2205.15
2023-12-11 14:00:00,Shanghai-Rotterdam,2213.93
2023-12-11 15:00:00,Shanghai-Rotterdam,2214.63
2023-12-11 16:00:00,Shanghai-Rotterdam,2219.4
2023-12-11 17:00:00,Shanghai-Rotterdam,2223.8
2023-12-11 18:00:00,Shanghai-Rotterdam,2225.42
2023-12-11 19:00:00,Shanghai-Rotterdam,2235.09
2023-12-11 20:00:00,Shanghai-Rotterdam,2236.48
2023-12-11 21:00:00,Shanghai-Rotterdam,2233.55
2023-12-11 22:00:00,Shanghai-Rotterdam,2244.37
2023-12-11 23:00:00,Shanghai-Rotterdam,2252.47
2023-12-12 00:00:00,Shanghai-Rotterdam,2264.87
2023-12-12 01:00:00,Shanghai-Rotterdam,2258.23
2023-12-12 02:00:00,Shanghai-Rotterdam,2271.14
2023-12-12 03:00:00,Shanghai-Rotterdam,2278.61
2023-12-12 04:00:00,Shanghai-Rotterdam,2288.69
2023-12-12 05:00:00,Shanghai-Rotterdam,2278.82
2023-12-12 06:00:00,Shanghai-Rotterdam,2293.23
2023-12-12 07:00:00,Shanghai-Rotterdam,2296.41
2023-12-12 08:00:00,Shanghai-Rotterdam,2309.21
2023-12-12 09:00:00,Shanghai-Rotterdam,2296.08
2023-12-12 10:00:00,Shanghai-Rotterdam,2300.51
2023-12-12 11:00:00,Shanghai-Rotterdam,2317.0
2023-12-12 12:00:00,Shanghai-Rotterdam,2315.9
2023-12-12 13:00:00,Shanghai-Rotterdam,2322.02
2023-12-12 14:00:00,Shanghai-Rotterdam,2329.17
2023-12-12 15:00:00,Shanghai-Rotterdam,2325.51
2023-12-12 16:00:00,Shanghai-Rotterdam,2332.78
2023-12-12 17:00:00,Shanghai-Rotterdam,2346.92
2023-12-12 18:00:00,Shanghai-Rotterdam,2353.2
2023-12-12 19:00:00,Shanghai-Rotterdam,2354.44
2023-12-12 20:00:00,Shanghai-Rotterdam,2364.33
2023-12-12 21:00:00,Shanghai-Rotterdam,2371.61
2023-12-12 22:00:00,Shanghai-Rotterdam,2363.44
2023-12-12 23:00:00,Shanghai-Rotterdam,2374.39
2023-12-13 00:00:00,Shanghai-Rotterdam,2384.12
2023-12-13 01:00:00,Shanghai-Rotterdam,2386.12
2023-12-13 02:00:00,Shanghai-Rotterdam,2387.53
2023-12-13 03:00:00,Shanghai-Rotterdam,2390.63
2023-12-13 04:00:00,Shanghai-Rotterdam,2401.89
2023-12-13 05:00:00,Shanghai-Rotterdam,2403.17
2023-12-13 06:00:00,Shanghai-Rotterdam,2401.87
2023-12-13 07:00:00,Shanghai-Rotterdam,2413.95
2023-12-13 08:00:00,Shanghai-Rotterdam,2414.1
2023-12-13 09:00:00,Shanghai-Rotterdam,2424.86
2023-12-13 10:00:00,Shanghai-Rotterdam,2433.73
2023-12-13 11:00:00,Shanghai-Rotterdam,2434.33
2023-12-13 12:00:00,Shanghai-Rotterdam,2439.74
2023-12-13 13:00:00,Shanghai-Rotterdam,2448.94
2023-12-13 14:00:00,Shanghai-Rotterdam,2453.64
2023-12-13 15:00:00,Shanghai-Rotterdam,2453.62
2023-12-13 16:00:00,Shanghai-Rotterdam,2456.73
2023-12-13 17:00:00,Shanghai-Rotterdam,2470.1
2023-12-13 18:00:00,Shanghai-Rotterdam,2475.87
2023-12-13 19:00:00,Shanghai-Rotterdam,2482.09
2023-12-13 20:00:00,Shanghai-Rotterdam,2471.75
2023-12-13 21:00:00,Shanghai-Rotterdam,2487.46
2023-12-13 22:00:00,Shanghai-Rotterdam,2489.98
2023-12-13 23:00:00,Shanghai-Rotterdam,2492.37
2023-12-14 00:00:00,Shanghai-Rotterdam,2496.29
2023-12-14 01:00:00,Shanghai-Rotterdam,2510.92
2023-12-14 02:00:00,Shanghai-Rotterdam,2517.19
2023-12-14 03:00:00,Shanghai-Rotterdam,2530.36
2023-12-14 04:00:00,Shanghai-Rotterdam,2543.23
2023-12-14 05:00:00,Shanghai-Rotterdam,2545.07
2023-12-14 06:00:00,Shanghai-Rotterdam,2542.75
2023-12-14 07:00:00,Shanghai-Rotterdam,2563.61
2023-12-14 08:00:00,Shanghai-Rotterdam,2575.59
